cluster_id,n_voxels,peak_value,peak_i,peak_j,peak_k,peak_x,peak_y,peak_z,com_x,com_y,com_z,HO_cortical_label,HO_subcortical_label,best_label
1458,1,1.0,42,15,22,-3.1987342536449432,-81.81210179626942,-30.823638916015625,-3.1987342536449432,-81.81210179626942,-30.823638916015625,,,
1459,2,1.0,42,17,11,-3.3752637207508087,-77.81599898636341,-52.823638916015625,-3.3752637207508087,-77.81599898636341,-51.823638916015625,,,
1460,2,1.0,42,17,41,-3.3752637207508087,-77.81599898636341,7.176361083984375,-3.3752637207508087,-77.81599898636341,8.176361083984375,Intracalcarine Cortex,Left Cerebral Cortex,Intracalcarine Cortex
1461,2,1.0,42,18,15,-3.4635284543037415,-75.81794758141041,-44.823638916015625,-3.507660821080208,-74.8189218789339,-44.823638916015625,,,
1462,2,1.0,42,19,28,-3.551793187856674,-73.8198961764574,-18.823638916015625,-3.551793187856674,-73.8198961764574,-17.823638916015625,,,
1463,2,1.0,42,20,12,-3.640057921409607,-71.8218447715044,-50.823638916015625,-3.640057921409607,-71.8218447715044,-49.823638916015625,,,
1464,1,1.0,42,20,25,-3.640057921409607,-71.8218447715044,-24.823638916015625,-3.640057921409607,-71.8218447715044,-24.823638916015625,,,
1465,50,1.0,42,20,38,-3.640057921409607,-71.8218447715044,1.176361083984375,2.0411290127039052,-76.25544028118253,-4.463638916015626,Lingual Gyrus,Left Cerebral Cortex,Lingual Gyrus
1466,1,1.0,42,20,46,-3.640057921409607,-71.8218447715044,17.176361083984375,-3.640057921409607,-71.8218447715044,17.176361083984375,,Left Cerebral Cortex,Left Cerebral Cortex
1467,1,1.0,42,23,12,-3.904852122068405,-65.8276905566454,-50.823638916015625,-3.904852122068405,-65.8276905566454,-50.823638916015625,,,
1468,4,1.0,42,23,23,-3.904852122068405,-65.8276905566454,-28.823638916015625,-1.407293975353241,-65.71735990978777,-28.323638916015625,,,
1469,5,1.0,42,23,28,-3.904852122068405,-65.8276905566454,-18.823638916015625,-3.522895765304554,-65.41042737215757,-19.623638916015622,,,
1470,2,1.0,42,24,17,-3.993116855621338,-63.82963915169239,-40.823638916015625,-3.993116855621338,-63.82963915169239,-39.823638916015625,,,
1471,5,1.0,42,25,35,-4.081381589174271,-61.83158774673939,-4.823638916015625,-0.4495919644832753,-62.47193217724562,-2.4236389160156193,,,
1472,3,1.0,42,26,17,-4.169646322727203,-59.833536341786385,-40.823638916015625,-2.8376153111457825,-59.77469333012899,-41.49030558268229,,,
1473,2,1.0,42,28,21,-4.346175789833069,-55.83743353188038,-32.823638916015625,-3.3912848979234695,-54.79427557066083,-33.823638916015625,,,
1474,1,1.0,42,29,1,-4.434440523386002,-53.839382126927376,-72.82363891601562,-4.434440523386002,-53.839382126927376,-72.82363891601562,,,
1475,4,1.0,42,29,31,-4.434440523386002,-53.839382126927376,-12.823638916015625,-2.935905635356903,-53.773183738812804,-14.323638916015625,,,
1476,5,1.0,42,30,13,-4.522705256938934,-51.84133072197437,-48.823638916015625,-1.325830829143527,-51.70010749399662,-50.823638916015625,,,
1477,1,1.0,42,30,26,-4.522705256938934,-51.84133072197437,-22.823638916015625,-4.522705256938934,-51.84133072197437,-22.823638916015625,,,
1478,1,1.0,42,32,24,-4.6992347240448,-47.84522791206837,-26.823638916015625,-4.6992347240448,-47.84522791206837,-26.823638916015625,,,
1479,8,1.0,42,35,13,-4.964028924703598,-41.85107369720936,-48.823638916015625,-1.1223991736769676,-38.17795470356941,-44.823638916015625,,Brain-Stem,Brain-Stem
1480,1,1.0,42,35,62,-4.964028924703598,-41.85107369720936,49.176361083984375,-4.964028924703598,-41.85107369720936,49.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1481,1,1.0,42,36,57,-5.052293658256531,-39.853022292256355,39.176361083984375,-5.052293658256531,-39.853022292256355,39.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1482,1,1.0,42,36,71,-5.052293658256531,-39.853022292256355,67.17636108398438,-5.052293658256531,-39.853022292256355,67.17636108398438,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
1483,1,1.0,42,37,23,-5.1405583918094635,-37.85497088730335,-28.823638916015625,-5.1405583918094635,-37.85497088730335,-28.823638916015625,,Brain-Stem,Brain-Stem
1484,1,1.0,42,38,61,-5.228823125362396,-35.85691948235035,47.176361083984375,-5.228823125362396,-35.85691948235035,47.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1485,1,1.0,42,39,32,-5.317087858915329,-33.85886807739735,-10.823638916015625,-5.317087858915329,-33.85886807739735,-10.823638916015625,,Brain-Stem,Brain-Stem
1486,9,1.0,42,44,56,-5.758411526679993,-23.868611052632332,37.176361083984375,-1.9843236605326382,-23.70188918626971,37.843027750651046,"Cingulate Gyrus, posterior division",Left Cerebral White Matter,"Cingulate Gyrus, posterior division"
1487,1,1.0,42,47,55,-6.023205727338791,-17.874456837773323,35.176361083984375,-6.023205727338791,-17.874456837773323,35.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1488,3,1.0,42,48,51,-6.111470460891724,-15.87640543282032,27.176361083984375,-5.504298110802964,-14.514949657022967,29.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1489,1,1.0,42,49,2,-6.199735194444656,-13.878354027867317,-70.82363891601562,-6.199735194444656,-13.878354027867317,-70.82363891601562,,,
1490,2,1.0,42,49,45,-6.199735194444656,-13.878354027867317,15.176361083984375,-6.199735194444656,-13.878354027867317,16.176361083984375,,Left Thalamus,Left Thalamus
1491,1,1.0,42,53,11,-6.552794128656387,-5.8861484080553055,-52.823638916015625,-6.552794128656387,-5.8861484080553055,-52.823638916015625,,,
1492,1,1.0,42,54,74,-6.64105886220932,-3.8880970031023026,73.17636108398438,-6.64105886220932,-3.8880970031023026,73.17636108398438,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1493,5,1.0,42,59,37,-7.082382529973984,6.102160021662712,-0.823638916015625,-4.24981151223183,5.42650978416205,1.5763610839843807,,Left Caudate,Left Caudate
1494,1,1.0,42,59,58,-7.082382529973984,6.102160021662712,41.176361083984375,-7.082382529973984,6.102160021662712,41.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1495,1,1.0,42,60,27,-7.1706472635269165,8.100211426615715,-20.823638916015625,-7.1706472635269165,8.100211426615715,-20.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
1496,1,1.0,42,60,34,-7.1706472635269165,8.100211426615715,-6.823638916015625,-7.1706472635269165,8.100211426615715,-6.823638916015625,,Left Accumbens,Left Accumbens
1497,1,1.0,42,65,42,-7.61197093129158,18.09046845138073,9.176361083984375,-7.61197093129158,18.09046845138073,9.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1498,2,1.0,42,66,25,-7.700235664844513,20.088519856333733,-24.823638916015625,-6.701212406158447,20.13265211507678,-24.823638916015625,Subcallosal Cortex,Left Cerebral Cortex,Subcallosal Cortex
1499,1,1.0,42,69,51,-7.965029865503311,26.08267407119274,27.176361083984375,-7.965029865503311,26.08267407119274,27.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1500,2,1.0,42,71,21,-8.141559332609177,30.078776881098747,-32.823638916015625,-7.098403707146645,29.123883437365294,-31.823638916015625,,,
1501,1,1.0,42,78,70,-8.759412467479706,44.06513671576977,65.17636108398438,-8.759412467479706,44.06513671576977,65.17636108398438,,,
1502,10,1.0,42,86,36,-9.465530335903168,60.04954795539379,-2.823638916015625,-6.574378240108487,62.57960641756654,-2.023638916015628,Frontal Pole,Left Cerebral White Matter,Frontal Pole
1503,1,1.0,42,86,68,-9.465530335903168,60.04954795539379,61.176361083984375,-9.465530335903168,60.04954795539379,61.176361083984375,,,
1504,1,1.0,42,88,48,-9.642059803009033,64.0456507652998,21.176361083984375,-9.642059803009033,64.0456507652998,21.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1505,1,1.0,42,90,36,-9.818589270114899,68.0417535752058,-2.823638916015625,-9.818589270114899,68.0417535752058,-2.823638916015625,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1506,1,1.0,42,92,53,-9.995118737220764,72.03785638511181,31.176361083984375,-9.995118737220764,72.03785638511181,31.176361083984375,,,
1507,1,1.0,42,94,59,-10.17164820432663,76.03395919501781,43.176361083984375,-10.17164820432663,76.03395919501781,43.176361083984375,,,
1508,2,1.0,42,96,45,-10.348177671432495,80.03006200492382,15.176361083984375,-10.348177671432495,80.03006200492382,16.176361083984375,,,
1509,5,1.0,42,96,57,-10.348177671432495,80.03006200492382,39.176361083984375,-6.334431689977649,79.80698075890541,41.97636108398437,,,
1510,3,1.0,42,96,64,-10.348177671432495,80.03006200492382,53.176361083984375,-10.377599249283477,80.69607913990814,54.50969441731772,,,
1511,1,1.0,42,97,33,-10.436442404985428,82.02811340987682,-8.823638916015625,-10.436442404985428,82.02811340987682,-8.823638916015625,,,
1512,8,1.0,42,98,53,-10.52470713853836,84.02616481482983,31.176361083984375,-10.440447699278593,87.78354426380247,30.676361083984375,,,
1513,1,1.0,42,98,56,-10.52470713853836,84.02616481482983,37.176361083984375,-10.52470713853836,84.02616481482983,37.176361083984375,,,
1514,1,1.0,42,102,35,-10.877766072750092,92.01837043464184,-4.823638916015625,-10.877766072750092,92.01837043464184,-4.823638916015625,,,
1515,2,1.0,42,105,51,-11.14256027340889,98.01252464950085,27.176361083984375,-10.18766938149929,99.0556826107204,27.176361083984375,,,
1516,1,1.0,43,8,21,-0.5828346014022827,-95.71019711345434,-32.823638916015625,-0.5828346014022827,-95.71019711345434,-32.823638916015625,,,
1517,1,1.0,43,12,14,-0.9358935356140137,-87.71799149364233,-46.823638916015625,-0.9358935356140137,-87.71799149364233,-46.823638916015625,,,
1518,1,1.0,43,15,58,-1.200687736272812,-81.72383727878332,41.176361083984375,-1.200687736272812,-81.72383727878332,41.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1519,12,1.0,43,17,48,-1.3772172033786774,-77.72773446887732,21.176361083984375,2.138760189215347,-74.2358305118978,24.009694417317704,Cuneal Cortex,Left Cerebral Cortex,Cuneal Cortex
1520,4,1.0,43,20,18,-1.6420114040374756,-71.7335802540183,-38.823638916015625,1.3550583720207214,-71.60118347778916,-39.323638916015625,,,
1521,1,1.0,43,22,39,-1.818540871143341,-67.7374774441123,3.176361083984375,-1.818540871143341,-67.7374774441123,3.176361083984375,Lingual Gyrus,Left Cerebral Cortex,Lingual Gyrus
1522,1,1.0,43,23,8,-1.9068056046962738,-65.7394260391593,-58.823638916015625,-1.9068056046962738,-65.7394260391593,-58.823638916015625,,,
1523,30,1.0,43,26,30,-2.171599805355072,-59.74527182430029,-14.823638916015625,5.623985847830767,-64.00538488924504,-14.690305582682292,,,
1524,1,1.0,43,32,9,-2.7011882066726685,-47.75696339458227,-56.823638916015625,-2.7011882066726685,-47.75696339458227,-56.823638916015625,,Brain-Stem,Brain-Stem
1525,3,1.0,43,32,13,-2.7011882066726685,-47.75696339458227,-48.823638916015625,-2.760031362374619,-46.42492912461361,-48.156972249348954,,,
1526,1,1.0,43,32,55,-2.7011882066726685,-47.75696339458227,35.176361083984375,-2.7011882066726685,-47.75696339458227,35.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1527,2,1.0,43,32,58,-2.7011882066726685,-47.75696339458227,41.176361083984375,-2.745320573449135,-46.75793769210577,40.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1528,1,1.0,43,34,2,-2.877717673778534,-43.760860584676266,-70.82363891601562,-2.877717673778534,-43.760860584676266,-70.82363891601562,,Brain-Stem,Brain-Stem
1529,1,1.0,43,35,47,-2.9659824073314667,-41.76280917972326,19.176361083984375,-2.9659824073314667,-41.76280917972326,19.176361083984375,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1530,5,1.0,43,39,64,-3.3190413415431976,-33.77060355991125,53.176361083984375,-3.3896531283855467,-32.17216243594885,55.57636108398438,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1531,1,1.0,43,40,12,-3.4073060750961304,-31.772552154958248,-50.823638916015625,-3.4073060750961304,-31.772552154958248,-50.823638916015625,,Brain-Stem,Brain-Stem
1532,2,1.0,43,40,28,-3.4073060750961304,-31.772552154958248,-18.823638916015625,-3.4073060750961304,-31.772552154958248,-17.823638916015625,,Brain-Stem,Brain-Stem
1533,6,1.0,43,40,37,-3.4073060750961304,-31.772552154958248,-0.823638916015625,-1.7422673106193542,-31.698998390386507,-1.823638916015625,,Brain-Stem,Brain-Stem
1534,1,1.0,43,43,26,-3.6721002757549286,-25.77839794009924,-22.823638916015625,-3.6721002757549286,-25.77839794009924,-22.823638916015625,,Brain-Stem,Brain-Stem
1535,1,1.0,43,44,35,-3.7603650093078613,-23.780346535146236,-4.823638916015625,-3.7603650093078613,-23.780346535146236,-4.823638916015625,,,
1536,4,1.0,43,44,71,-3.7603650093078613,-23.780346535146236,67.17636108398438,-2.7392755672335625,-24.23572712764144,67.67636108398438,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1537,1,1.0,43,48,13,-4.113423943519592,-15.788140915334225,-48.823638916015625,-4.113423943519592,-15.788140915334225,-48.823638916015625,,,
1538,1,1.0,43,48,48,-4.113423943519592,-15.788140915334225,21.176361083984375,-4.113423943519592,-15.788140915334225,21.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1539,1,1.0,43,50,39,-4.289953410625458,-11.792038105428219,3.176361083984375,-4.289953410625458,-11.792038105428219,3.176361083984375,,Left Thalamus,Left Thalamus
1540,1,1.0,43,52,13,-4.466482877731323,-7.795935295522213,-48.823638916015625,-4.466482877731323,-7.795935295522213,-48.823638916015625,,,
1541,2,1.0,43,55,33,-4.7312770783901215,-1.8017810806632042,-8.823638916015625,-4.775409445166588,-0.8027553781867027,-7.823638916015625,,,
1542,2,1.0,43,58,14,-4.99607127904892,4.192373134195805,-46.823638916015625,-5.040203645825386,5.191398836672306,-47.823638916015625,,,
1543,4,1.0,43,59,10,-5.084336012601852,6.1904245391488075,-54.823638916015625,-2.975958578288555,3.7811248004436493,-56.323638916015625,,,
1544,1,1.0,43,59,30,-5.084336012601852,6.1904245391488075,-14.823638916015625,-5.084336012601852,6.1904245391488075,-14.823638916015625,,Left Cerebral Cortex,Left Cerebral Cortex
1545,1,1.0,43,62,42,-5.349130213260651,12.184578754007816,9.176361083984375,-5.349130213260651,12.184578754007816,9.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1546,1,1.0,43,63,13,-5.437394946813583,14.18263015896082,-48.823638916015625,-5.437394946813583,14.18263015896082,-48.823638916015625,,,
1547,1,1.0,43,67,9,-5.790453881025314,22.17483577877283,-56.823638916015625,-5.790453881025314,22.17483577877283,-56.823638916015625,,,
1548,2,1.0,43,68,71,-5.878718614578247,24.172887183725834,67.17636108398438,-5.922850981354713,25.171912886202335,67.17636108398438,,,
1549,1,1.0,43,68,75,-5.878718614578247,24.172887183725834,75.17636108398438,-5.878718614578247,24.172887183725834,75.17636108398438,,,
1550,1,1.0,43,69,69,-5.96698334813118,26.170938588678837,63.176361083984375,-5.96698334813118,26.170938588678837,63.176361083984375,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1551,1,1.0,43,71,56,-6.143512815237045,30.167041398584843,37.176361083984375,-6.143512815237045,30.167041398584843,37.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1552,1,1.0,43,74,45,-6.4083070158958435,36.16119561344385,15.176361083984375,-6.4083070158958435,36.16119561344385,15.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1553,1,1.0,43,78,53,-6.7613659501075745,44.15340123325586,31.176361083984375,-6.7613659501075745,44.15340123325586,31.176361083984375,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1554,6,1.0,43,84,66,-7.290954351425171,56.14170966297388,57.176361083984375,-6.336063459515572,57.18486762419343,56.84302775065103,,,
1555,5,1.0,43,88,57,-7.644013285636902,64.13391528278589,39.176361083984375,-4.758483427762982,62.25943420231343,36.77636108398437,,,
1556,3,1.0,43,99,60,-8.614925354719162,86.11248073726892,45.176361083984375,-7.282894343137741,86.17132374892631,45.843027750651046,,,
1557,1,1.0,43,100,37,-8.703190088272095,88.11053214222193,-0.823638916015625,-8.703190088272095,88.11053214222193,-0.823638916015625,,,
1558,2,1.0,43,105,43,-9.144513756036758,98.10078916698694,11.176361083984375,-8.18962286412716,99.14394712820649,10.176361083984375,,,
1559,1,1.0,43,108,41,-9.409307956695557,104.09494338184595,7.176361083984375,-9.409307956695557,104.09494338184595,7.176361083984375,,,
1560,2,1.0,44,9,18,1.326947182416916,-93.62388119101524,-38.823638916015625,1.2828148156404495,-92.62485548853874,-38.823638916015625,,,
1561,2,1.0,44,15,20,0.7973587810993195,-81.63557276129723,-34.823638916015625,1.7522496730089188,-80.59241480007768,-34.823638916015625,,,
1562,1,1.0,44,16,22,0.7090940475463867,-79.63752135634422,-30.823638916015625,0.7090940475463867,-79.63752135634422,-30.823638916015625,,,
1563,1,1.0,44,16,28,0.7090940475463867,-79.63752135634422,-18.823638916015625,0.7090940475463867,-79.63752135634422,-18.823638916015625,,,
1564,7,1.0,44,18,26,0.5325645804405212,-75.64141854643822,-22.823638916015625,3.9577871816498913,-75.49010794503349,-19.10935320172991,,,
1565,2,1.0,44,23,47,0.09124091267585754,-65.6511615216732,19.176361083984375,0.047108545899391174,-64.6521358191967,18.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1566,1,1.0,44,23,50,0.09124091267585754,-65.6511615216732,25.176361083984375,0.09124091267585754,-65.6511615216732,25.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1567,1,1.0,44,24,53,0.0029761791229248047,-63.6531101167202,31.176361083984375,0.0029761791229248047,-63.6531101167202,31.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1568,1,1.0,44,26,51,-0.17355328798294067,-59.657007306814194,27.176361083984375,-0.17355328798294067,-59.657007306814194,27.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1569,1,1.0,44,29,7,-0.4383474886417389,-53.662853091955185,-60.823638916015625,-0.4383474886417389,-53.662853091955185,-60.823638916015625,,,
1570,1,1.0,44,29,22,-0.4383474886417389,-53.662853091955185,-30.823638916015625,-0.4383474886417389,-53.662853091955185,-30.823638916015625,,,
1571,1,1.0,44,31,17,-0.6148769557476044,-49.66675028204918,-40.823638916015625,-0.6148769557476044,-49.66675028204918,-40.823638916015625,,,
1572,2,1.0,44,32,20,-0.7031416893005371,-47.668698877096176,-34.823638916015625,0.2517492026090622,-46.62554091587663,-33.823638916015625,,,
1573,2,1.0,44,33,25,-0.7914064228534698,-45.67064747214317,-24.823638916015625,0.2517492026090622,-46.62554091587663,-23.823638916015625,,,
1574,2,1.0,44,33,61,-0.7914064228534698,-45.67064747214317,47.176361083984375,0.16348446905612946,-44.627489510923624,48.176361083984375,Precuneous Cortex,Left Cerebral Cortex,Precuneous Cortex
1575,1,1.0,44,34,18,-0.8796711564064026,-43.67259606719017,-38.823638916015625,-0.8796711564064026,-43.67259606719017,-38.823638916015625,,,
1576,2,1.0,44,35,15,-0.9679358899593353,-41.67454466223717,-44.823638916015625,0.031087368726730347,-41.63041240349412,-45.823638916015625,,Brain-Stem,Brain-Stem
1577,2,1.0,44,36,9,-1.056200623512268,-39.676493257284164,-56.823638916015625,-1.1003329902887344,-38.67746755480766,-56.823638916015625,,Brain-Stem,Brain-Stem
1578,1,1.0,44,36,25,-1.056200623512268,-39.676493257284164,-24.823638916015625,-1.056200623512268,-39.676493257284164,-24.823638916015625,,Brain-Stem,Brain-Stem
1579,2,1.0,44,36,32,-1.056200623512268,-39.676493257284164,-10.823638916015625,-1.1003329902887344,-38.67746755480766,-11.823638916015625,,Brain-Stem,Brain-Stem
1580,3,1.0,44,36,56,-1.056200623512268,-39.676493257284164,37.176361083984375,-1.0856222013632504,-39.01047612229982,37.843027750651046,"Cingulate Gyrus, posterior division",Left Cerebral Cortex,"Cingulate Gyrus, posterior division"
1581,2,1.0,44,36,71,-1.056200623512268,-39.676493257284164,67.17636108398438,-0.013044998049736023,-40.63138670101762,67.17636108398438,Postcentral Gyrus,Left Cerebral Cortex,Postcentral Gyrus
1582,3,1.0,44,39,69,-1.3209948241710663,-33.682339042425156,63.176361083984375,-1.3798379798730167,-32.3503047724565,63.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1583,1,1.0,44,40,62,-1.409259557723999,-31.684287637472153,49.176361083984375,-1.409259557723999,-31.684287637472153,49.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1584,1,1.0,44,41,5,-1.4975242912769318,-29.68623623251915,-64.82363891601562,-1.4975242912769318,-29.68623623251915,-64.82363891601562,,,
1585,2,1.0,44,42,8,-1.5857890248298645,-27.688184827566147,-58.823638916015625,-1.6299213916063309,-26.689159125089645,-57.823638916015625,,,
1586,3,1.0,44,42,41,-1.5857890248298645,-27.688184827566147,7.176361083984375,-0.9786166747411045,-26.326729051768794,7.176361083984375,,,
1587,4,1.0,44,43,66,-1.6740537583827972,-25.690133422613144,57.176361083984375,-0.7191628664731979,-24.646975461393595,57.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1588,1,1.0,44,45,11,-1.8505832254886627,-21.694030612707138,-52.823638916015625,-1.8505832254886627,-21.694030612707138,-52.823638916015625,,,
1589,1,1.0,44,46,38,-1.9388479590415955,-19.695979207754135,1.176361083984375,-1.9388479590415955,-19.695979207754135,1.176361083984375,,Left Thalamus,Left Thalamus
1590,2,1.0,44,48,42,-2.115377426147461,-15.69987639784813,9.176361083984375,-2.1595097929239273,-14.700850695371628,8.176361083984375,,Left Thalamus,Left Thalamus
1591,1,1.0,44,48,63,-2.115377426147461,-15.69987639784813,51.176361083984375,-2.115377426147461,-15.69987639784813,51.176361083984375,Precentral Gyrus,Left Cerebral Cortex,Precentral Gyrus
1592,1,1.0,44,50,25,-2.2919068932533264,-11.703773587942123,-24.823638916015625,-2.2919068932533264,-11.703773587942123,-24.823638916015625,,Brain-Stem,Brain-Stem
1593,3,1.0,44,50,31,-2.2919068932533264,-11.703773587942123,-12.823638916015625,-0.29386037588119507,-11.615509070456028,-12.15697224934896,,,
1594,1,1.0,44,52,18,-2.468436360359192,-7.7076707780361176,-38.823638916015625,-2.468436360359192,-7.7076707780361176,-38.823638916015625,,,
1595,1,1.0,44,52,45,-2.468436360359192,-7.7076707780361176,15.176361083984375,-2.468436360359192,-7.7076707780361176,15.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1596,1,1.0,44,54,38,-2.6449658274650574,-3.7115679681301117,1.176361083984375,-2.6449658274650574,-3.7115679681301117,1.176361083984375,,Left Thalamus,Left Thalamus
1597,1,1.0,44,54,43,-2.6449658274650574,-3.7115679681301117,11.176361083984375,-2.6449658274650574,-3.7115679681301117,11.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1598,1,1.0,44,54,49,-2.6449658274650574,-3.7115679681301117,23.176361083984375,-2.6449658274650574,-3.7115679681301117,23.176361083984375,,Left Cerebral White Matter,Left Cerebral White Matter
1599,1,1.0,44,55,4,-2.73323056101799,-1.7135165631771088,-66.82363891601562,-2.73323056101799,-1.7135165631771088,-66.82363891601562,,,
1600,1,1.0,44,55,6,-2.73323056101799,-1.7135165631771088,-62.823638916015625,-2.73323056101799,-1.7135165631771088,-62.823638916015625,,,
1601,1,1.0,44,55,17,-2.73323056101799,-1.7135165631771088,-40.823638916015625,-2.73323056101799,-1.7135165631771088,-40.823638916015625,,,
1602,1,1.0,44,57,46,-2.9097600281238556,2.282586246728897,17.176361083984375,-2.9097600281238556,2.282586246728897,17.176361083984375,,Left Lateral Ventricle,Left Lateral Ventricle
1603,1,1.0,44,60,56,-3.174554228782654,8.276740461587906,37.176361083984375,-3.174554228782654,8.276740461587906,37.176361083984375,"Cingulate Gyrus, anterior division",Left Cerebral Cortex,"Cingulate Gyrus, anterior division"
1604,1,1.0,44,60,68,-3.174554228782654,8.276740461587906,61.176361083984375,-3.174554228782654,8.276740461587906,61.176361083984375,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Left Cerebral Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)
1605,1,1.0,44,63,5,-3.439348429441452,14.270894676446915,-64.82363891601562,-3.439348429441452,14.270894676446915,-64.82363891601562,,,
1606,1,1.0,44,69,53,-3.9689368307590485,26.259203106164932,31.176361083984375,-3.9689368307590485,26.259203106164932,31.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1607,7,1.0,44,71,59,-4.145466297864914,30.255305916070938,43.176361083984375,-1.4630661181041233,27.79986563218492,41.176361083984375,Superior Frontal Gyrus,Left Cerebral Cortex,Superior Frontal Gyrus
1608,3,1.0,44,72,70,-4.233731031417847,32.25335732102394,65.17636108398438,-3.5677155256271362,32.28277882685265,64.50969441731772,,,
1609,2,1.0,44,73,56,-4.321995764970779,34.251408725976944,37.176361083984375,-3.3229725062847137,34.29554098471999,38.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1610,1,1.0,44,74,20,-4.410260498523712,36.24946013092995,-34.823638916015625,-4.410260498523712,36.24946013092995,-34.823638916015625,,,
1611,1,1.0,44,74,76,-4.410260498523712,36.24946013092995,77.17636108398438,-4.410260498523712,36.24946013092995,77.17636108398438,,,
1612,6,1.0,44,78,24,-4.763319432735443,44.24166575074196,-26.823638916015625,-4.86629495521386,46.57272572318715,-25.823638916015625,Frontal Medial Cortex,Left Cerebral Cortex,Frontal Medial Cortex
1613,1,1.0,44,81,32,-5.028113633394241,50.23581996560097,-10.823638916015625,-5.028113633394241,50.23581996560097,-10.823638916015625,Frontal Medial Cortex,Left Cerebral Cortex,Frontal Medial Cortex
1614,1,1.0,44,82,44,-5.116378366947174,52.23387137055397,13.176361083984375,-5.116378366947174,52.23387137055397,13.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1615,1,1.0,44,82,46,-5.116378366947174,52.23387137055397,17.176361083984375,-5.116378366947174,52.23387137055397,17.176361083984375,Paracingulate Gyrus,Left Cerebral Cortex,Paracingulate Gyrus
1616,2,1.0,44,84,71,-5.2929078340530396,56.229974180459976,67.17636108398438,-5.337040200829506,57.22899988293648,67.17636108398438,,,
1617,1,1.0,44,90,62,-5.822496235370636,68.218282610178,49.176361083984375,-5.822496235370636,68.218282610178,49.176361083984375,,,
1618,3,1.0,44,91,56,-5.910760968923569,70.216334015131,37.176361083984375,-4.578729957342148,70.27517702678838,37.176361083984375,,,
1619,1,1.0,44,92,39,-5.9990257024765015,72.214385420084,3.176361083984375,-5.9990257024765015,72.214385420084,3.176361083984375,Frontal Pole,Left Cerebral Cortex,Frontal Pole
1620,1,1.0,44,97,49,-6.440349370241165,82.20464244484901,23.176361083984375,-6.440349370241165,82.20464244484901,23.176361083984375,,,
1621,1,1.0,44,98,34,-6.528614103794098,84.20269384980202,-6.823638916015625,-6.528614103794098,84.20269384980202,-6.823638916015625,,,
1622,1,1.0,44,102,35,-6.881673038005829,92.19489946961403,-4.823638916015625,-6.881673038005829,92.19489946961403,-4.823638916015625,,,
